dt,timestamp,price,price_val,amount,size,price_move_pct
2025-09-30 16:44:56.138000+00:00,1759250696138,8.723,8.723,826.74,826.74,
2025-09-30 16:44:58.253000+00:00,1759250698253,8.62,8.62,304.33,304.33,
2025-09-30 16:44:58.257000+00:00,1759250698257,8.699,8.699,282.24,282.24,
2025-09-30 16:44:58.441000+00:00,1759250698441,8.711,8.711,193.81,193.81,
2025-09-30 16:44:59.881000+00:00,1759250699881,8.701,8.701,335.52,335.52,
2025-09-30 16:45:00.775000+00:00,1759250700775,8.614,8.614,357.67,357.67,
2025-09-30 16:45:00.939000+00:00,1759250700939,8.611,8.611,270.68,270.68,
2025-09-30 16:45:00.940000+00:00,1759250700940,8.61,8.61,227.75,227.75,
2025-09-30 16:45:00.952000+00:00,1759250700952,8.597,8.597,361.98,361.98,
2025-09-30 16:45:00.976000+00:00,1759250700976,8.56,8.56,240.04,240.04,
2025-09-30 16:45:01.186000+00:00,1759250701186,8.52,8.52,198.35,198.35,
2025-09-30 16:45:01.285000+00:00,1759250701285,8.576,8.576,236.39,236.39,
2025-09-30 16:45:01.294000+00:00,1759250701294,8.592,8.592,190.07,190.07,
2025-09-30 16:45:01.294000+00:00,1759250701294,8.595,8.595,237.66,237.66,
2025-09-30 16:45:01.294000+00:00,1759250701294,8.648,8.648,215.79,215.79,
2025-09-30 16:45:01.294000+00:00,1759250701294,8.656,8.656,205.56,205.56,
2025-09-30 16:45:01.301000+00:00,1759250701301,8.664,8.664,785.35,785.35,
2025-09-30 16:45:02.072000+00:00,1759250702072,8.626,8.626,282.7,282.7,
2025-09-30 16:45:02.320000+00:00,1759250702320,8.652,8.652,205.68,205.68,
2025-09-30 16:45:02.366000+00:00,1759250702366,8.693,8.693,323.16,323.16,
2025-09-30 16:45:02.386000+00:00,1759250702386,8.711,8.711,258.12,258.12,
2025-09-30 16:45:02.386000+00:00,1759250702386,8.717,8.717,344.85,344.85,
2025-09-30 16:45:02.486000+00:00,1759250702486,8.617,8.617,238.29,238.29,
2025-09-30 16:45:02.514000+00:00,1759250702514,8.69,8.69,374.84,374.84,
2025-09-30 16:45:02.514000+00:00,1759250702514,8.754,8.754,481.0,481.0,
2025-09-30 16:45:02.514000+00:00,1759250702514,8.769,8.769,200.0,200.0,
2025-09-30 16:45:02.515000+00:00,1759250702515,8.771,8.771,569.07,569.07,
2025-09-30 16:45:02.516000+00:00,1759250702516,8.771,8.771,465.25,465.25,
2025-09-30 16:45:02.516000+00:00,1759250702516,8.771,8.771,569.06,569.06,
2025-09-30 16:45:02.516000+00:00,1759250702516,8.771,8.771,569.07,569.07,
2025-09-30 16:45:02.516000+00:00,1759250702516,8.771,8.771,376.38,376.38,
2025-09-30 16:45:02.519000+00:00,1759250702519,8.58,8.58,372.28,372.28,
2025-09-30 16:45:02.521000+00:00,1759250702521,8.555,8.555,186.61,186.61,
2025-09-30 16:45:02.654000+00:00,1759250702654,8.706,8.706,468.02,468.02,
2025-09-30 16:45:02.899000+00:00,1759250702899,8.733,8.733,251.08,251.08,
2025-09-30 16:45:02.936000+00:00,1759250702936,8.788,8.788,481.36,481.36,
2025-09-30 16:45:03+00:00,1759250703000,8.869,8.869,352.95,352.95,
2025-09-30 16:45:03.170000+00:00,1759250703170,8.9,8.9,326.93,326.93,
2025-09-30 16:45:03.170000+00:00,1759250703170,8.907,8.907,361.02,361.02,
2025-09-30 16:45:03.170000+00:00,1759250703170,8.908,8.908,240.68,240.68,
2025-09-30 16:45:03.170000+00:00,1759250703170,8.931,8.931,481.36,481.36,
2025-09-30 16:45:03.170000+00:00,1759250703170,9.035,9.035,1429.25,1429.25,
2025-09-30 16:45:03.245000+00:00,1759250703245,8.825,8.825,339.5,339.5,
2025-09-30 16:45:03.245000+00:00,1759250703245,8.829,8.829,340.4,340.4,
2025-09-30 16:45:03.791000+00:00,1759250703791,8.968,8.968,828.69,828.69,
2025-09-30 16:45:04.160000+00:00,1759250704160,8.999,8.999,230.48,230.48,
2025-09-30 16:45:04.382000+00:00,1759250704382,8.999,8.999,401.4,401.4,
2025-09-30 16:45:04.382000+00:00,1759250704382,9.022,9.022,240.51,240.51,
2025-09-30 16:45:04.382000+00:00,1759250704382,9.05,9.05,360.76,360.76,
2025-09-30 16:45:04.382000+00:00,1759250704382,9.056,9.056,2676.62,2676.62,
2025-09-30 16:45:04.382000+00:00,1759250704382,9.081,9.081,481.02,481.02,
2025-09-30 16:45:04.382000+00:00,1759250704382,9.164,9.164,248.19,248.19,
2025-09-30 16:45:04.382000+00:00,1759250704382,9.215,9.215,581.28,581.28,
2025-09-30 16:45:04.382000+00:00,1759250704382,9.334,9.334,250.53,250.53,
2025-09-30 16:45:04.382000+00:00,1759250704382,9.337,9.337,573.11,573.11,
2025-09-30 16:45:04.382000+00:00,1759250704382,9.467,9.467,516.27,516.27,
2025-09-30 16:45:04.382000+00:00,1759250704382,9.475,9.475,654.45,654.45,
2025-09-30 16:45:04.382000+00:00,1759250704382,9.488,9.488,1100.48,1100.48,
2025-09-30 16:45:04.382000+00:00,1759250704382,9.546,9.546,209.76,209.76,
2025-09-30 16:45:04.382000+00:00,1759250704382,9.588,9.588,217.3,217.3,
2025-09-30 16:45:04.382000+00:00,1759250704382,9.603,9.603,265.02,265.02,
2025-09-30 16:45:04.382000+00:00,1759250704382,9.617,9.617,297.9,297.9,
2025-09-30 16:45:04.382000+00:00,1759250704382,9.688,9.688,1492.91,1492.91,
2025-09-30 16:45:04.382000+00:00,1759250704382,9.702,9.702,2516.82,2516.82,
2025-09-30 16:45:04.617000+00:00,1759250704617,9.016,9.016,180.42,180.42,
2025-09-30 16:45:04.938000+00:00,1759250704938,9.052,9.052,213.07,213.07,
2025-09-30 16:45:04.962000+00:00,1759250704962,9.052,9.052,233.37,233.37,
2025-09-30 16:45:05.252000+00:00,1759250705252,9.097,9.097,182.79,182.79,
2025-09-30 16:45:05.578000+00:00,1759250705578,9.035,9.035,249.74,249.74,
2025-09-30 16:45:05.586000+00:00,1759250705586,9.006,9.006,238.29,238.29,
2025-09-30 16:45:05.768000+00:00,1759250705768,9.033,9.033,218.89,218.89,
2025-09-30 16:45:05.886000+00:00,1759250705886,9.125,9.125,478.8,478.8,
2025-09-30 16:45:05.886000+00:00,1759250705886,9.302,9.302,266.14,266.14,
2025-09-30 16:45:05.886000+00:00,1759250705886,9.311,9.311,571.3,571.3,
2025-09-30 16:45:05.886000+00:00,1759250705886,9.348,9.348,606.02,606.02,
2025-09-30 16:45:05.886000+00:00,1759250705886,9.446,9.446,323.12,323.12,
2025-09-30 16:45:05.886000+00:00,1759250705886,9.46,9.46,1832.32,1832.32,
2025-09-30 16:45:05.886000+00:00,1759250705886,9.568,9.568,1191.73,1191.73,
2025-09-30 16:45:05.886000+00:00,1759250705886,9.599,9.599,225.64,225.64,
2025-09-30 16:45:05.886000+00:00,1759250705886,9.681,9.681,569.32,569.32,
2025-09-30 16:45:05.886000+00:00,1759250705886,9.702,9.702,3319.8,3319.8,
2025-09-30 16:45:05.886000+00:00,1759250705886,9.737,9.737,446.38,446.38,
2025-09-30 16:45:05.886000+00:00,1759250705886,9.741,9.741,315.49,315.49,
2025-09-30 16:45:05.886000+00:00,1759250705886,9.758,9.758,224.66,224.66,
2025-09-30 16:45:05.886000+00:00,1759250705886,9.766,9.766,1113.95,1113.95,
2025-09-30 16:45:05.886000+00:00,1759250705886,9.787,9.787,562.26,562.26,
2025-09-30 16:45:05.886000+00:00,1759250705886,9.829,9.829,220.14,220.14,
2025-09-30 16:45:05.886000+00:00,1759250705886,9.9,9.9,1215.95,1215.95,
2025-09-30 16:45:06.081000+00:00,1759250706081,9.125,9.125,2243.11,2243.11,
2025-09-30 16:45:06.108000+00:00,1759250706108,9.176,9.176,182.12,182.12,
2025-09-30 16:45:06.110000+00:00,1759250706110,9.169,9.169,218.3,218.3,
2025-09-30 16:45:06.234000+00:00,1759250706234,9.31,9.31,311.58,311.58,
2025-09-30 16:45:06.389000+00:00,1759250706389,9.215,9.215,317.0,317.0,
2025-09-30 16:45:06.389000+00:00,1759250706389,9.217,9.217,1467.0,1467.0,
2025-09-30 16:45:06.536000+00:00,1759250706536,9.34,9.34,219.1,219.1,
2025-09-30 16:45:06.733000+00:00,1759250706733,9.253,9.253,833.74,833.74,
2025-09-30 16:45:06.950000+00:00,1759250706950,9.302,9.302,203.88,203.88,
2025-09-30 16:45:06.957000+00:00,1759250706957,9.253,9.253,184.06,184.06,
2025-09-30 16:45:06.963000+00:00,1759250706963,9.319,9.319,202.01,202.01,
2025-09-30 16:45:06.988000+00:00,1759250706988,9.243,9.243,199.91,199.91,
2025-09-30 16:45:07.033000+00:00,1759250707033,9.331,9.331,357.8,357.8,
2025-09-30 16:45:07.033000+00:00,1759250707033,9.363,9.363,477.07,477.07,
2025-09-30 16:45:07.104000+00:00,1759250707104,9.279,9.279,324.6,324.6,
2025-09-30 16:45:07.104000+00:00,1759250707104,9.387,9.387,359.05,359.05,
2025-09-30 16:45:07.163000+00:00,1759250707163,9.289,9.289,181.2,181.2,
2025-09-30 16:45:07.173000+00:00,1759250707173,9.289,9.289,342.97,342.97,
2025-09-30 16:45:07.178000+00:00,1759250707178,9.289,9.289,209.0,209.0,
2025-09-30 16:45:07.180000+00:00,1759250707180,9.289,9.289,227.33,227.33,
2025-09-30 16:45:07.181000+00:00,1759250707181,9.289,9.289,227.33,227.33,
2025-09-30 16:45:07.190000+00:00,1759250707190,9.289,9.289,215.4,215.4,
2025-09-30 16:45:07.201000+00:00,1759250707201,9.289,9.289,185.6,185.6,
2025-09-30 16:45:07.202000+00:00,1759250707202,9.246,9.246,183.2,183.2,
2025-09-30 16:45:07.759000+00:00,1759250707759,9.376,9.376,247.06,247.06,
2025-09-30 16:45:07.759000+00:00,1759250707759,9.39,9.39,356.02,356.02,
2025-09-30 16:45:07.759000+00:00,1759250707759,9.439,9.439,476.03,476.03,
2025-09-30 16:45:07.759000+00:00,1759250707759,9.477,9.477,845.87,845.87,
2025-09-30 16:45:07.759000+00:00,1759250707759,9.499,9.499,526.37,526.37,
2025-09-30 16:45:07.759000+00:00,1759250707759,9.501,9.501,266.88,266.88,
2025-09-30 16:45:07.759000+00:00,1759250707759,9.538,9.538,328.64,328.64,
2025-09-30 16:45:07.759000+00:00,1759250707759,9.637,9.637,1390.11,1390.11,
2025-09-30 16:45:07.759000+00:00,1759250707759,9.64,9.64,534.48,534.48,
2025-09-30 16:45:07.759000+00:00,1759250707759,9.67,9.67,208.61,208.61,
2025-09-30 16:45:07.759000+00:00,1759250707759,9.684,9.684,535.42,535.42,
2025-09-30 16:45:07.759000+00:00,1759250707759,9.712,9.712,439.75,439.75,
2025-09-30 16:45:07.759000+00:00,1759250707759,9.75,9.75,361.71,361.71,
2025-09-30 16:45:07.759000+00:00,1759250707759,9.796,9.796,1075.0,1075.0,
2025-09-30 16:45:07.759000+00:00,1759250707759,9.9,9.9,6247.17,6247.17,
2025-09-30 16:45:07.763000+00:00,1759250707763,9.291,9.291,194.82,194.82,
2025-09-30 16:45:07.793000+00:00,1759250707793,9.35,9.35,300.0,300.0,
2025-09-30 16:45:07.960000+00:00,1759250707960,9.397,9.397,237.34,237.34,
2025-09-30 16:45:08.043000+00:00,1759250708043,9.421,9.421,291.58,291.58,
2025-09-30 16:45:08.045000+00:00,1759250708045,9.441,9.441,350.0,350.0,
2025-09-30 16:45:08.405000+00:00,1759250708405,9.306,9.306,193.08,193.08,
2025-09-30 16:45:08.570000+00:00,1759250708570,9.285,9.285,226.5,226.5,
2025-09-30 16:45:08.633000+00:00,1759250708633,9.355,9.355,182.35,182.35,
2025-09-30 16:45:08.701000+00:00,1759250708701,9.327,9.327,252.46,252.46,
2025-09-30 16:45:09.027000+00:00,1759250709027,9.159,9.159,454.14,454.14,
2025-09-30 16:45:09.246000+00:00,1759250709246,9.341,9.341,196.36,196.36,
2025-09-30 16:45:09.582000+00:00,1759250709582,9.348,9.348,235.33,235.33,
2025-09-30 16:45:09.582000+00:00,1759250709582,9.315,9.315,353.0,353.0,
2025-09-30 16:45:09.584000+00:00,1759250709584,9.279,9.279,1647.93,1647.93,
2025-09-30 16:45:09.588000+00:00,1759250709588,9.432,9.432,235.33,235.33,
2025-09-30 16:45:09.588000+00:00,1759250709588,9.481,9.481,470.67,470.67,
2025-09-30 16:45:09.588000+00:00,1759250709588,9.524,9.524,561.6,561.6,
2025-09-30 16:45:09.588000+00:00,1759250709588,9.63,9.63,621.14,621.14,
2025-09-30 16:45:09.588000+00:00,1759250709588,9.64,9.64,514.84,514.84,
2025-09-30 16:45:09.588000+00:00,1759250709588,9.656,9.656,213.3,213.3,
2025-09-30 16:45:09.588000+00:00,1759250709588,9.673,9.673,266.22,266.22,
2025-09-30 16:45:09.588000+00:00,1759250709588,9.68,9.68,317.91,317.91,
2025-09-30 16:45:09.588000+00:00,1759250709588,9.701,9.701,200.49,200.49,
2025-09-30 16:45:09.588000+00:00,1759250709588,9.714,9.714,535.88,535.88,
2025-09-30 16:45:09.588000+00:00,1759250709588,9.73,9.73,540.66,540.66,
2025-09-30 16:45:09.588000+00:00,1759250709588,9.75,9.75,321.84,321.84,
2025-09-30 16:45:09.588000+00:00,1759250709588,9.761,9.761,5373.29,5373.29,
2025-09-30 16:45:09.588000+00:00,1759250709588,9.763,9.763,188.27,188.27,
2025-09-30 16:45:09.588000+00:00,1759250709588,9.766,9.766,225.08,225.08,
2025-09-30 16:45:09.588000+00:00,1759250709588,9.769,9.769,185.68,185.68,
2025-09-30 16:45:09.588000+00:00,1759250709588,9.773,9.773,211.27,211.27,
2025-09-30 16:45:09.588000+00:00,1759250709588,9.789,9.789,313.33,313.33,
2025-09-30 16:45:09.588000+00:00,1759250709588,9.804,9.804,2343.33,2343.33,
2025-09-30 16:45:09.690000+00:00,1759250709690,9.316,9.316,211.51,211.51,
2025-09-30 16:45:10.056000+00:00,1759250710056,9.272,9.272,193.78,193.78,
2025-09-30 16:45:10.084000+00:00,1759250710084,9.243,9.243,240.19,240.19,
2025-09-30 16:45:10.105000+00:00,1759250710105,9.295,9.295,238.29,238.29,
2025-09-30 16:45:10.277000+00:00,1759250710277,9.391,9.391,469.38,469.38,
2025-09-30 16:45:10.279000+00:00,1759250710279,9.405,9.405,271.35,271.35,
2025-09-30 16:45:10.390000+00:00,1759250710390,9.362,9.362,234.13,234.13,
2025-09-30 16:45:10.459000+00:00,1759250710459,9.355,9.355,266.77,266.77,
2025-09-30 16:45:10.459000+00:00,1759250710459,9.355,9.355,241.09,241.09,
2025-09-30 16:45:10.459000+00:00,1759250710459,9.355,9.355,235.21,235.21,
2025-09-30 16:45:10.460000+00:00,1759250710460,9.355,9.355,266.77,266.77,
2025-09-30 16:45:10.558000+00:00,1759250710558,9.406,9.406,231.05,231.05,
2025-09-30 16:45:10.559000+00:00,1759250710559,9.406,9.406,231.05,231.05,
2025-09-30 16:45:10.559000+00:00,1759250710559,9.406,9.406,854.54,854.54,
2025-09-30 16:45:10.560000+00:00,1759250710560,9.406,9.406,516.47,516.47,
2025-09-30 16:45:10.591000+00:00,1759250710591,9.402,9.402,391.16,391.16,
2025-09-30 16:45:11.830000+00:00,1759250711830,9.25,9.25,322.03,322.03,
2025-09-30 16:45:12.107000+00:00,1759250712107,9.131,9.131,465.05,465.05,
2025-09-30 16:45:12.109000+00:00,1759250712109,8.95,8.95,4883.74,4883.74,
2025-09-30 16:45:12.109000+00:00,1759250712109,8.95,8.95,316.5,316.5,
2025-09-30 16:45:12.109000+00:00,1759250712109,8.95,8.95,947.5,947.5,
2025-09-30 16:45:12.109000+00:00,1759250712109,8.95,8.95,844.06,844.06,
2025-09-30 16:45:12.596000+00:00,1759250712596,9.007,9.007,232.14,232.14,
2025-09-30 16:45:12.596000+00:00,1759250712596,8.996,8.996,205.62,205.62,
2025-09-30 16:45:12.680000+00:00,1759250712680,8.995,8.995,1454.14,1454.14,
2025-09-30 16:45:12.700000+00:00,1759250712700,9.006,9.006,232.14,232.14,
2025-09-30 16:45:12.860000+00:00,1759250712860,9.016,9.016,219.05,219.05,
2025-09-30 16:45:12.860000+00:00,1759250712860,8.995,8.995,311.34,311.34,
2025-09-30 16:45:13.051000+00:00,1759250713051,9.103,9.103,313.09,313.09,
2025-09-30 16:45:13.281000+00:00,1759250713281,9.069,9.069,347.62,347.62,
2025-09-30 16:45:13.964000+00:00,1759250713964,9.012,9.012,231.5,231.5,
2025-09-30 16:45:14.127000+00:00,1759250714127,9.071,9.071,585.54,585.54,
2025-09-30 16:45:14.127000+00:00,1759250714127,9.073,9.073,240.3,240.3,
2025-09-30 16:45:14.129000+00:00,1759250714129,9.088,9.088,1075.64,1075.64,
2025-09-30 16:45:14.167000+00:00,1759250714167,9.017,9.017,232.61,232.61,
2025-09-30 16:45:14.167000+00:00,1759250714167,8.984,8.984,356.96,356.96,
2025-09-30 16:45:14.168000+00:00,1759250714168,8.979,8.979,203.84,203.84,
2025-09-30 16:45:14.169000+00:00,1759250714169,8.979,8.979,1270.14,1270.14,
2025-09-30 16:45:15.408000+00:00,1759250715408,8.941,8.941,231.29,231.29,
2025-09-30 16:45:16.171000+00:00,1759250716171,8.937,8.937,229.07,229.07,
2025-09-30 16:45:16.396000+00:00,1759250716396,8.89,8.89,214.96,214.96,
2025-09-30 16:45:16.396000+00:00,1759250716396,8.92,8.92,356.91,356.91,
2025-09-30 16:45:16.701000+00:00,1759250716701,8.911,8.911,210.7,210.7,
2025-09-30 16:45:16.718000+00:00,1759250716718,8.89,8.89,327.19,327.19,
2025-09-30 16:45:17.626000+00:00,1759250717626,8.902,8.902,181.58,181.58,
2025-09-30 16:45:17.941000+00:00,1759250717941,8.95,8.95,241.39,241.39,
2025-09-30 16:45:17.941000+00:00,1759250717941,8.962,8.962,273.76,273.76,
2025-09-30 16:45:19.027000+00:00,1759250719027,8.974,8.974,196.21,196.21,
2025-09-30 16:45:19.027000+00:00,1759250719027,8.975,8.975,196.21,196.21,
2025-09-30 16:45:21.678000+00:00,1759250721678,8.783,8.783,457.41,457.41,
2025-09-30 16:45:21.909000+00:00,1759250721909,8.783,8.783,231.95,231.95,
2025-09-30 16:45:21.909000+00:00,1759250721909,8.784,8.784,347.93,347.93,
2025-09-30 16:45:21.909000+00:00,1759250721909,8.812,8.812,465.03,465.03,
2025-09-30 16:45:21.909000+00:00,1759250721909,8.911,8.911,202.3,202.3,
2025-09-30 16:45:21.909000+00:00,1759250721909,9.01,9.01,1935.38,1935.38,
2025-09-30 16:45:22.124000+00:00,1759250722124,8.772,8.772,231.95,231.95,
2025-09-30 16:45:22.312000+00:00,1759250722312,8.695,8.695,463.91,463.91,
2025-09-30 16:45:22.314000+00:00,1759250722314,8.588,8.588,1617.24,1617.24,
2025-09-30 16:45:22.315000+00:00,1759250722315,8.623,8.623,517.83,517.83,
2025-09-30 16:45:22.472000+00:00,1759250722472,8.733,8.733,232.91,232.91,
2025-09-30 16:45:22.473000+00:00,1759250722473,8.738,8.738,266.33,266.33,
2025-09-30 16:45:23.269000+00:00,1759250723269,8.623,8.623,492.45,492.45,
2025-09-30 16:45:23.423000+00:00,1759250723423,8.636,8.636,232.24,232.24,
2025-09-30 16:45:23.536000+00:00,1759250723536,8.688,8.688,299.94,299.94,
2025-09-30 16:45:24.147000+00:00,1759250724147,8.6,8.6,217.35,217.35,
2025-09-30 16:45:24.147000+00:00,1759250724147,8.599,8.599,1296.01,1296.01,
2025-09-30 16:45:28.451000+00:00,1759250728451,8.558,8.558,235.82,235.82,
2025-09-30 16:45:29.343000+00:00,1759250729343,8.639,8.639,237.48,237.48,
2025-09-30 16:45:29.343000+00:00,1759250729343,8.651,8.651,380.76,380.76,
2025-09-30 16:45:29.343000+00:00,1759250729343,8.657,8.657,511.33,511.33,
2025-09-30 16:45:29.343000+00:00,1759250729343,8.691,8.691,352.84,352.84,
2025-09-30 16:45:29.568000+00:00,1759250729568,8.618,8.618,185.94,185.94,
2025-09-30 16:45:31.002000+00:00,1759250731002,8.528,8.528,356.63,356.63,
2025-09-30 16:45:31.391000+00:00,1759250731391,8.566,8.566,398.14,398.14,
2025-09-30 16:45:31.686000+00:00,1759250731686,8.555,8.555,238.44,238.44,
2025-09-30 16:45:31.893000+00:00,1759250731893,8.552,8.552,198.55,198.55,
2025-09-30 16:45:32.910000+00:00,1759250732910,8.554,8.554,264.7,264.7,
2025-09-30 16:45:33.959000+00:00,1759250733959,8.556,8.556,239.81,239.81,
2025-09-30 16:45:33.959000+00:00,1759250733959,8.576,8.576,382.14,382.14,
2025-09-30 16:45:33.959000+00:00,1759250733959,8.58,8.58,261.86,261.86,
2025-09-30 16:45:33.961000+00:00,1759250733961,8.613,8.613,780.01,780.01,
2025-09-30 16:45:33.963000+00:00,1759250733963,8.578,8.578,366.66,366.66,
2025-09-30 16:45:34.434000+00:00,1759250734434,8.616,8.616,256.13,256.13,
2025-09-30 16:45:34.434000+00:00,1759250734434,8.631,8.631,314.49,314.49,
2025-09-30 16:45:34.724000+00:00,1759250734724,8.532,8.532,239.46,239.46,
2025-09-30 16:45:35.712000+00:00,1759250735712,8.496,8.496,240.39,240.39,
2025-09-30 16:45:35.712000+00:00,1759250735712,8.488,8.488,256.28,256.28,
2025-09-30 16:45:35.712000+00:00,1759250735712,8.477,8.477,379.72,379.72,
2025-09-30 16:45:35.712000+00:00,1759250735712,8.467,8.467,200.81,200.81,
2025-09-30 16:45:35.712000+00:00,1759250735712,8.459,8.459,488.35,488.35,
2025-09-30 16:45:35.714000+00:00,1759250735714,8.416,8.416,253.25,253.25,
2025-09-30 16:45:36.048000+00:00,1759250736048,8.415,8.415,436.04,436.04,
2025-09-30 16:45:36.870000+00:00,1759250736870,8.37,8.37,240.9,240.9,
2025-09-30 16:45:36.870000+00:00,1759250736870,8.41,8.41,494.84,494.84,
2025-09-30 16:45:38.251000+00:00,1759250738251,8.417,8.417,214.41,214.41,
2025-09-30 16:45:38.252000+00:00,1759250738252,8.417,8.417,265.56,265.56,
2025-09-30 16:45:39.341000+00:00,1759250739341,8.329,8.329,608.51,608.51,
2025-09-30 16:45:39.341000+00:00,1759250739341,8.33,8.33,181.2,181.2,
2025-09-30 16:45:39.341000+00:00,1759250739341,8.354,8.354,448.39,448.39,
2025-09-30 16:45:39.341000+00:00,1759250739341,8.414,8.414,392.43,392.43,
2025-09-30 16:45:39.341000+00:00,1759250739341,8.462,8.462,200.0,200.0,
2025-09-30 16:45:39.341000+00:00,1759250739341,8.528,8.528,235.42,235.42,
2025-09-30 16:45:39.341000+00:00,1759250739341,8.799,8.799,1336.11,1336.11,
2025-09-30 16:45:39.341000+00:00,1759250739341,8.834,8.834,565.99,565.99,
2025-09-30 16:45:39.379000+00:00,1759250739379,8.357,8.357,203.27,203.27,
2025-09-30 16:45:39.484000+00:00,1759250739484,8.472,8.472,414.42,414.42,
2025-09-30 16:45:39.725000+00:00,1759250739725,8.329,8.329,487.46,487.46,
2025-09-30 16:45:40.206000+00:00,1759250740206,8.474,8.474,1642.17,1642.17,
2025-09-30 16:45:40.206000+00:00,1759250740206,8.474,8.474,182.69,182.69,
2025-09-30 16:45:41.637000+00:00,1759250741637,8.342,8.342,257.53,257.53,
2025-09-30 16:45:41.792000+00:00,1759250741792,8.329,8.329,244.29,244.29,
2025-09-30 16:45:42.563000+00:00,1759250742563,8.311,8.311,301.39,301.39,
2025-09-30 16:45:42.564000+00:00,1759250742564,8.327,8.327,781.06,781.06,
2025-09-30 16:45:42.645000+00:00,1759250742645,8.327,8.327,384.15,384.15,
2025-09-30 16:45:43.375000+00:00,1759250743375,8.182,8.182,857.19,857.19,
2025-09-30 16:45:43.753000+00:00,1759250743753,8.199,8.199,182.7,182.7,
2025-09-30 16:45:44.162000+00:00,1759250744162,8.139,8.139,2017.83,2017.83,
2025-09-30 16:45:44.163000+00:00,1759250744163,8.138,8.138,466.48,466.48,
2025-09-30 16:45:46.450000+00:00,1759250746450,8.079,8.079,222.75,222.75,
2025-09-30 16:45:48.004000+00:00,1759250748004,8.054,8.054,373.45,373.45,
2025-09-30 16:45:48.267000+00:00,1759250748267,8.032,8.032,246.57,246.57,
2025-09-30 16:45:48.267000+00:00,1759250748267,7.985,7.985,500.62,500.62,
2025-09-30 16:45:49.854000+00:00,1759250749854,8.073,8.073,597.08,597.08,
2025-09-30 16:45:50.126000+00:00,1759250750126,8.106,8.106,397.99,397.99,
2025-09-30 16:45:51.850000+00:00,1759250751850,8.094,8.094,204.81,204.81,
2025-09-30 16:45:52.483000+00:00,1759250752483,8.099,8.099,389.37,389.37,
2025-09-30 16:45:53.103000+00:00,1759250753103,8.101,8.101,243.54,243.54,
2025-09-30 16:45:53.360000+00:00,1759250753360,8.114,8.114,226.29,226.29,
2025-09-30 16:45:53.916000+00:00,1759250753916,8.149,8.149,261.37,261.37,
2025-09-30 16:45:55.022000+00:00,1759250755022,8.3,8.3,239.09,239.09,
2025-09-30 16:45:55.022000+00:00,1759250755022,8.3,8.3,207.36,207.36,
2025-09-30 16:45:56.119000+00:00,1759250756119,8.24,8.24,488.92,488.92,
2025-09-30 16:45:57.296000+00:00,1759250757296,8.25,8.25,240.92,240.92,
2025-09-30 16:45:57.296000+00:00,1759250757296,8.253,8.253,180.3,180.3,
2025-09-30 16:45:57.300000+00:00,1759250757300,8.292,8.292,294.03,294.03,
2025-09-30 16:46:01.377000+00:00,1759250761377,8.153,8.153,267.03,267.03,
2025-09-30 16:46:01.675000+00:00,1759250761675,8.166,8.166,199.5,199.5,
2025-09-30 16:46:01.683000+00:00,1759250761683,8.246,8.246,280.43,280.43,
2025-09-30 16:46:01.684000+00:00,1759250761684,8.246,8.246,223.78,223.78,
2025-09-30 16:46:01.684000+00:00,1759250761684,8.246,8.246,470.35,470.35,
2025-09-30 16:46:01.687000+00:00,1759250761687,8.246,8.246,328.81,328.81,
2025-09-30 16:46:02.435000+00:00,1759250762435,8.2,8.2,305.34,305.34,
2025-09-30 16:46:08.704000+00:00,1759250768704,8.087,8.087,255.12,255.12,
2025-09-30 16:46:08.704000+00:00,1759250768704,8.102,8.102,286.72,286.72,
2025-09-30 16:46:08.704000+00:00,1759250768704,8.109,8.109,538.65,538.65,
2025-09-30 16:46:08.704000+00:00,1759250768704,8.114,8.114,198.22,198.22,
2025-09-30 16:46:08.706000+00:00,1759250768706,8.116,8.116,1533.06,1533.06,
2025-09-30 16:46:08.709000+00:00,1759250768709,8.101,8.101,244.65,244.65,
2025-09-30 16:46:08.797000+00:00,1759250768797,8.101,8.101,195.87,195.87,
2025-09-30 16:46:09.748000+00:00,1759250769748,8.175,8.175,200.0,200.0,
2025-09-30 16:46:10.117000+00:00,1759250770117,8.22,8.22,195.18,195.18,
2025-09-30 16:46:14.164000+00:00,1759250774164,8.172,8.172,239.52,239.52,
2025-09-30 16:46:14.164000+00:00,1759250774164,8.166,8.166,392.3,392.3,
2025-09-30 16:46:14.164000+00:00,1759250774164,8.16,8.16,705.25,705.25,
2025-09-30 16:46:15.290000+00:00,1759250775290,8.108,8.108,392.29,392.29,
2025-09-30 16:46:15.290000+00:00,1759250775290,8.099,8.099,1082.64,1082.64,
2025-09-30 16:46:17.819000+00:00,1759250777819,8.061,8.061,243.8,243.8,
2025-09-30 16:46:17.931000+00:00,1759250777931,8.037,8.037,186.52,186.52,
2025-09-30 16:46:20.463000+00:00,1759250780463,7.984,7.984,384.05,384.05,
2025-09-30 16:46:20.899000+00:00,1759250780899,7.986,7.986,305.88,305.88,
2025-09-30 16:46:30.637000+00:00,1759250790637,8.022,8.022,397.45,397.45,
2025-09-30 16:46:30.637000+00:00,1759250790637,8.021,8.021,547.28,547.28,
2025-09-30 16:46:33.671000+00:00,1759250793671,7.991,7.991,228.71,228.71,
