timestamp,close,pct15,pct30,pct60,long_signal,short_quick,action,pos_side,pos_entry,pos_size,equity,ts_str,action_desc,open_price,trade_entry,trade_exit,gross_pnl,entry_fee,exit_fee,net_pnl,trade_pnl,trade_entry_time,trade_exit_time,trade_duration_min,equity_reconciled
2025-09-30 08:15:00+00:00,15.81,1.022364217252397,-0.403175003149805,-0.8404415454089333,False,False,,,,,10000.0,2025-09-30 08:15:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 08:30:00+00:00,15.942,0.8349146110056904,1.8658146964856217,-0.1503194287861652,False,False,,,,,10000.0,2025-09-30 08:30:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 08:45:00+00:00,15.921,-0.1317275122318454,0.7020872865275072,0.2960816429381304,False,False,,,,,10000.0,2025-09-30 08:45:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 09:00:00+00:00,16.102,1.136863262357898,1.0036381884330707,2.888178913738019,False,False,,,,,10000.0,2025-09-30 09:00:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 09:15:00+00:00,16.048,-0.3353620668240097,0.7976885874002819,1.5053763440860073,False,False,,,,,10000.0,2025-09-30 09:15:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 09:30:00+00:00,15.942,-0.6605184446659902,-0.9936653831822142,0.0,False,False,,,,,10000.0,2025-09-30 09:30:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 09:45:00+00:00,16.007,0.4077280140509427,-0.2554835493519243,0.5401670749324922,False,False,,,,,10000.0,2025-09-30 09:45:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 10:00:00+00:00,15.944,-0.3935778097082564,0.0125454773554175,-0.9812445658924324,False,False,,,,,10000.0,2025-09-30 10:00:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 10:15:00+00:00,15.823,-0.7589061716006048,-1.149497095020935,-1.4020438683948024,False,False,,,,,10000.0,2025-09-30 10:15:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 10:30:00+00:00,15.844,0.1327181950325413,-0.6271951831410024,-0.61472839041526,False,False,,,,,10000.0,2025-09-30 10:30:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 10:45:00+00:00,15.818,-0.1640999747538488,-0.0315995702458496,-1.180733429124769,False,False,,,,,10000.0,2025-09-30 10:45:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 11:00:00+00:00,15.703,-0.7270198508028841,-0.88992678616511,-1.5115403913698031,False,False,,,,,10000.0,2025-09-30 11:00:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 11:15:00+00:00,15.874,1.088963892249896,0.3540270577822793,0.3223156165076165,False,False,,,,,10000.0,2025-09-30 11:15:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 11:30:00+00:00,15.944,0.4409726596951007,1.5347385849837702,0.6311537490532784,False,False,,,,,10000.0,2025-09-30 11:30:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 11:45:00+00:00,16.016,0.451580531861499,0.8945445382386145,1.251738525730172,False,False,,,,,10000.0,2025-09-30 11:45:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 12:00:00+00:00,15.898,-0.7367632367632277,-0.2885097842448642,1.2418009297586468,False,False,,,,,10000.0,2025-09-30 12:00:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 12:15:00+00:00,15.953,0.3459554660963626,-0.3933566433566361,0.4976691445130329,False,False,,,,,10000.0,2025-09-30 12:15:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 12:30:00+00:00,15.752,-1.2599511063749689,-0.918354510001252,-1.2042147516307085,False,False,,,,,10000.0,2025-09-30 12:30:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 12:45:00+00:00,15.943,1.2125444388014153,-0.0626841346455198,-0.4557942057941972,False,False,,,,,10000.0,2025-09-30 12:45:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 13:00:00+00:00,15.9,-0.2697108448848978,0.9395632300660212,0.0125801987671447,False,False,,,,,10000.0,2025-09-30 13:00:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 13:15:00+00:00,16.064,1.0314465408805011,0.7589537728156586,0.6957938945652896,False,False,,,,,10000.0,2025-09-30 13:15:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 13:30:00+00:00,15.997,-0.4170816733067739,0.6100628930817581,1.5553580497714523,False,False,,,,,10000.0,2025-09-30 13:30:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 13:45:00+00:00,15.902,-0.5938613490029421,-1.0084661354581723,-0.2571661544251419,False,False,,,,,10000.0,2025-09-30 13:45:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 14:00:00+00:00,15.803,-0.622563199597525,-1.2127273863849413,-0.6100628930817581,False,False,,,,,10000.0,2025-09-30 14:00:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 14:15:00+00:00,15.926,0.778333227868122,0.1509244120236505,-0.8590637450199198,False,False,,,,,10000.0,2025-09-30 14:15:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 14:30:00+00:00,15.921,-0.031395202813015,0.7466936657596567,-0.4750890792023536,False,False,,,,,10000.0,2025-09-30 14:30:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 14:45:00+00:00,15.824,-0.6092582124238398,-0.6404621373854095,-0.490504339076842,False,False,,,,,10000.0,2025-09-30 14:45:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 15:00:00+00:00,15.544,-1.76946410515672,-2.3679417122040003,-1.6389293172182515,False,False,,,,,10000.0,2025-09-30 15:00:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 15:15:00+00:00,15.514,-0.1930005146680464,-1.959049544994948,-2.586964711792043,False,False,,,,,10000.0,2025-09-30 15:15:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 15:30:00+00:00,15.296,-1.4051824158824286,-1.5954709212557971,-3.925632812009297,False,False,,,,,10000.0,2025-09-30 15:30:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 15:45:00+00:00,15.79,3.22960251046025,1.779038287997936,-0.2148634984833209,False,False,,,,,10000.0,2025-09-30 15:45:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 16:00:00+00:00,15.606,-1.165294490183656,2.0266736401673677,0.3988677303139435,False,False,,,,,10000.0,2025-09-30 16:00:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 16:15:00+00:00,15.605,-0.0064077918749163,-1.1716276124129117,0.5865669717674428,False,False,,,,,10000.0,2025-09-30 16:15:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 16:30:00+00:00,15.728,0.7882089074014695,0.7817506087402275,2.824267782426781,False,False,,,,,10000.0,2025-09-30 16:30:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 16:45:00+00:00,15.594,-0.8519837232960348,-0.0704902274911951,-1.2412919569347671,False,False,,,,,10000.0,2025-09-30 16:45:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 17:00:00+00:00,15.601,0.0448890598948406,-0.8074771108850387,-0.0320389593745931,False,False,,,,,10000.0,2025-09-30 17:00:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 17:15:00+00:00,15.788,1.1986411127491787,1.2440682313710454,1.1727010573534111,False,False,,,,,10000.0,2025-09-30 17:15:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 17:30:00+00:00,15.755,-0.2090195084874554,0.9871162104993264,0.1716683621566697,False,False,,,,,10000.0,2025-09-30 17:30:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 17:45:00+00:00,15.534,-1.402729292288163,-1.608816822903468,-0.3847633705271176,False,False,,,,,10000.0,2025-09-30 17:45:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 18:00:00+00:00,15.468,-0.4248744689069185,-1.8216439225642704,-0.8525094545221518,False,False,,,,,10000.0,2025-09-30 18:00:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 18:15:00+00:00,15.357,-0.7176105508145892,-1.1394360757049142,-2.7299214593362104,False,False,,,,,10000.0,2025-09-30 18:15:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 18:30:00+00:00,15.29,-0.4362831282151473,-1.1507628652702406,-2.9514439860361894,False,False,,,,,10000.0,2025-09-30 18:30:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 18:45:00+00:00,15.339,0.3204708960104726,-0.1172103926548082,-1.2553109308613382,False,False,,,,,10000.0,2025-09-30 18:45:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 19:00:00+00:00,15.538,1.2973466327661505,1.6219751471550106,0.4525471942073977,False,False,,,,,10000.0,2025-09-30 19:00:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 19:15:00+00:00,15.341,-1.2678594413695516,0.0130386596257832,-0.1041870156931693,False,False,,,,,10000.0,2025-09-30 19:15:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 19:30:00+00:00,15.216,-0.8148099863111923,-2.072338782340076,-0.4839764551994758,False,False,,,,,10000.0,2025-09-30 19:30:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 19:45:00+00:00,14.835,-2.503943217665605,-3.298350824587696,-3.2857422256991957,False,False,,,,,10000.0,2025-09-30 19:45:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 20:00:00+00:00,14.774,-0.4111897539602407,-2.9048370136698227,-4.9169777320118495,False,False,,,,,10000.0,2025-09-30 20:00:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 20:15:00+00:00,14.945,1.1574387437390088,0.7414897202561471,-2.5813180366338506,False,False,,,,,10000.0,2025-09-30 20:15:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 20:30:00+00:00,15.348,2.696554031448648,3.8852037362935,0.8675078864353407,False,False,,,,,10000.0,2025-09-30 20:30:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 20:45:00+00:00,15.488,0.912170966901217,3.633322181331544,4.401752612066051,False,False,,,,,10000.0,2025-09-30 20:45:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 21:00:00+00:00,15.59,0.6585743801652914,1.5767526713578257,5.523216461351027,False,False,,,,,10000.0,2025-09-30 21:00:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 21:15:00+00:00,15.623,0.2116741500962121,0.8716425619834698,4.536634325861486,False,False,,,,,10000.0,2025-09-30 21:15:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 21:30:00+00:00,15.645,0.140818024707164,0.3527902501603573,1.9351055512118769,False,False,,,,,10000.0,2025-09-30 21:30:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 21:45:00+00:00,15.612,-0.2109300095877243,-0.0704090123535763,0.8006198347107474,False,False,,,,,10000.0,2025-09-30 21:45:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 22:00:00+00:00,15.508,-0.6661542403279591,-0.8756791307126908,-0.5259781911481767,False,False,,,,,10000.0,2025-09-30 22:00:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 22:15:00+00:00,15.419,-0.5738973433066716,-1.2362285421470638,-1.3057671381936815,False,False,,,,,10000.0,2025-09-30 22:15:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 22:30:00+00:00,15.278,-0.9144561904144236,-1.4831054939386037,-2.3457973793544205,False,False,,,,,10000.0,2025-09-30 22:30:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 22:45:00+00:00,15.302,0.157088624165461,-0.7588040728970807,-1.9856520625160168,False,False,,,,,10000.0,2025-09-30 22:45:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 23:00:00+00:00,15.344,0.2744739249771259,0.4319937164550265,-1.0575187000257913,False,False,,,,,10000.0,2025-09-30 23:00:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 23:15:00+00:00,15.185,-1.036235662148064,-0.7646059338648484,-1.51760814579415,False,False,,,,,10000.0,2025-09-30 23:15:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 23:30:00+00:00,15.384,1.3105037866315432,0.2606882168926024,0.6938080900641437,False,False,,,,,10000.0,2025-09-30 23:30:00+00:00,,,,,,,,,,,,,10000.0
2025-09-30 23:45:00+00:00,15.252,-0.8580343213728527,0.4412248929865009,-0.326754672591811,False,False,,,,,10000.0,2025-09-30 23:45:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 00:00:00+00:00,15.025,-1.4883293994230284,-2.333593343733749,-2.0789885297184507,False,False,,,,,10000.0,2025-10-01 00:00:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 00:15:00+00:00,14.693,-2.209650582362733,-3.665093102543936,-3.24003951267699,False,False,,,,,10000.0,2025-10-01 00:15:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 00:30:00+00:00,14.483,-1.4292520247736955,-3.6073211314475855,-5.856734269370773,False,False,,,,,10000.0,2025-10-01 00:30:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 00:45:00+00:00,14.113,-2.5547193261064765,-3.9474579731845103,-7.467873065827439,False,False,,,,,10000.0,2025-10-01 00:45:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 01:00:00+00:00,14.329,1.5305037908311565,-1.063315611406476,-4.632279534109815,False,False,,,,,10000.0,2025-10-01 01:00:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 01:15:00+00:00,14.31,-0.1325982273710665,1.3958761425636006,-2.606683454706317,False,False,,,,,10000.0,2025-10-01 01:15:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 01:30:00+00:00,13.883,-2.9839273235499744,-3.112568916183973,-4.14278809638888,False,False,,,,,10000.0,2025-10-01 01:30:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 01:45:00+00:00,14.079,1.4117986026075164,-1.6142557651991605,-0.2409126337419324,False,False,,,,,10000.0,2025-10-01 01:45:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 02:00:00+00:00,13.987,-0.6534555011009342,0.7491176258733775,-2.3867680926791857,False,False,,,,,10000.0,2025-10-01 02:00:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 02:15:00+00:00,13.894,-0.6649031243297345,-1.314013779387744,-2.9070580013976266,False,False,,,,,10000.0,2025-10-01 02:15:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 02:30:00+00:00,14.123,1.648193464804946,0.972331450632725,1.7287329827847024,False,False,,,,,10000.0,2025-10-01 02:30:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 02:45:00+00:00,14.106,-0.1203710259859765,1.5258384914351502,0.191774984018746,False,False,,,,,10000.0,2025-10-01 02:45:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 03:00:00+00:00,14.244,0.9783071033602716,0.8567584790766867,1.8374204618574368,False,False,,,,,10000.0,2025-10-01 03:00:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 03:15:00+00:00,14.04,-1.432181971356365,-0.4678860059549179,1.0508133007053333,False,False,,,,,10000.0,2025-10-01 03:15:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 03:30:00+00:00,13.914,-0.8974358974358936,-2.316764953664701,-1.4798555547688144,False,False,,,,,10000.0,2025-10-01 03:30:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 03:45:00+00:00,13.885,-0.2084231709069995,-1.103988603988599,-1.5667092017581177,False,False,,,,,10000.0,2025-10-01 03:45:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 04:00:00+00:00,13.738,-1.0586964350018022,-1.2649130372286916,-3.552372928952543,False,False,,,,,10000.0,2025-10-01 04:00:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 04:15:00+00:00,13.759,0.1528606784102547,-0.9074540871443963,-2.001424501424493,False,False,,,,,10000.0,2025-10-01 04:15:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 04:30:00+00:00,13.685,-0.5378297841412882,-0.3857912359877642,-1.6458243495759612,False,False,,,,,10000.0,2025-10-01 04:30:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 04:45:00+00:00,13.483,-1.4760686883449028,-2.0059597354458885,-2.89521065898451,False,False,,,,,10000.0,2025-10-01 04:45:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 05:00:00+00:00,13.494,0.0815842171623469,-1.3956887102667206,-1.7760955015286053,False,False,,,,,10000.0,2025-10-01 05:00:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 05:15:00+00:00,13.374,-0.8892841262783401,-0.8084254246087665,-2.798168471545896,False,False,,,,,10000.0,2025-10-01 05:15:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 05:30:00+00:00,13.406,0.2392702258112758,-0.6521416926041144,-2.038728534892217,False,False,,,,,10000.0,2025-10-01 05:30:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 05:45:00+00:00,13.496,0.67134119051171,0.9122177359054872,0.0964177111918705,False,False,,,,,10000.0,2025-10-01 05:45:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 06:00:00+00:00,13.724,1.6893894487255463,2.37207220647471,1.7044612420334997,False,False,,,,,10000.0,2025-10-01 06:00:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 06:15:00+00:00,13.611,-0.8233751092975775,0.8521043272080632,1.7720951099147606,False,False,,,,,10000.0,2025-10-01 06:15:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 06:30:00+00:00,13.611,0.0,-0.8233751092975775,1.5291660450544535,False,False,,,,,10000.0,2025-10-01 06:30:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 06:45:00+00:00,13.817,1.5134817427081,1.5134817427081,2.378482513337283,False,False,,,,,10000.0,2025-10-01 06:45:00+00:00,,,,,,,,,,,,,10000.0
2025-10-01 07:00:00+00:00,14.546,5.276109140913362,6.869443832194539,5.989507432235494,False,True,open_short,short,14.538727,137.56362575623024,10000.0,2025-10-01 07:00:00+00:00,Open SHORT (quick rise),14.538727,,,,,,,,NaT,NaT,,9998.999499749874
2025-10-01 07:15:00+00:00,15.323,5.341674687199237,10.899616414561772,12.57806186172948,False,True,,short,14.538727,137.56362575623024,10000.0,2025-10-01 07:15:00+00:00,,,,,,,,,,,,,9892.112562537284
2025-10-01 07:30:00+00:00,15.477,1.0050251256281402,6.400384985563049,13.709499669385051,False,False,,short,14.538727,137.56362575623024,10000.0,2025-10-01 07:30:00+00:00,,,,,,,,,,,,,9870.927764170823
2025-10-01 07:45:00+00:00,15.353,-0.801188860890357,0.1957841153821011,11.116740247521166,False,False,,short,14.538727,137.56362575623024,10000.0,2025-10-01 07:45:00+00:00,,,,,,,,,,,,,9887.985653764596
2025-10-01 08:00:00+00:00,15.4,0.3061290952908265,-0.497512437810945,5.871029836381143,False,False,,short,14.538727,137.56362575623024,10000.0,2025-10-01 08:00:00+00:00,,,,,,,,,,,,,9881.520163354056
2025-10-01 08:15:00+00:00,15.18,-1.4285714285714326,-1.1268156060704753,-0.9332376166547066,False,False,,short,14.538727,137.56362575623024,10000.0,2025-10-01 08:15:00+00:00,,,,,,,,,,,,,9911.784161020423
2025-10-01 08:30:00+00:00,15.285,0.6916996047430859,-0.7467532467532482,-1.2405504942818386,False,False,,short,14.538727,137.56362575623024,10000.0,2025-10-01 08:30:00+00:00,,,,,,,,,,,,,9897.33998031602
2025-10-01 08:45:00+00:00,15.486,1.3150147203140363,2.015810276679848,0.866280205822972,False,False,,short,14.538727,137.56362575623024,10000.0,2025-10-01 08:45:00+00:00,,,,,,,,,,,,,9869.68969153902
2025-10-01 09:00:00+00:00,15.485,-0.0064574454345939,1.3084723585214215,0.551948051948046,False,False,,short,14.538727,137.56362575623024,10000.0,2025-10-01 09:00:00+00:00,,,,,,,,,,,,,9869.827255164775
2025-10-01 09:15:00+00:00,15.409,-0.4907975460122618,-0.4972232984631277,1.5085638998682542,False,False,,short,14.538727,137.56362575623024,10000.0,2025-10-01 09:15:00+00:00,,,,,,,,,,,,,9880.282090722249
2025-10-01 09:30:00+00:00,15.318,-0.5905639561295417,-1.0784630287374868,0.2158979391560319,False,False,,short,14.538727,137.56362575623024,10000.0,2025-10-01 09:30:00+00:00,,,,,,,,,,,,,9892.800380666064
2025-10-01 09:45:00+00:00,15.192,-0.8225616921269059,-1.408267895385817,-1.89848895776831,False,False,,short,14.538727,137.56362575623024,10000.0,2025-10-01 09:45:00+00:00,,,,,,,,,,,,,9910.13339751135
2025-10-01 10:00:00+00:00,15.096,-0.6319115323854665,-1.4492753623188377,-2.5121084920891144,False,False,,short,14.538727,137.56362575623024,10000.0,2025-10-01 10:00:00+00:00,,,,,,,,,,,,,9923.339505583948
2025-10-01 10:15:00+00:00,15.249,1.0135135135135167,0.3751974723538729,-1.0383542085794026,False,False,,short,14.538727,137.56362575623024,10000.0,2025-10-01 10:15:00+00:00,,,,,,,,,,,,,9902.292270843243
2025-10-01 10:30:00+00:00,15.061,-1.2328677290314158,-0.2318494965553798,-1.6777647212429798,False,False,,short,14.538727,137.56362575623024,10000.0,2025-10-01 10:30:00+00:00,,,,,,,,,,,,,9928.154232485416
2025-10-01 10:45:00+00:00,15.033,-0.1859106301042458,-1.4164863269722674,-1.0466034755134328,False,False,,short,14.538727,137.56362575623024,10000.0,2025-10-01 10:45:00+00:00,,,,,,,,,,,,,9932.00601400659
